county,needs_review,vendor_name,instructor_names,email,phone,website_url,booking_capability,city,state,address,price_16hr_full,price_8hr_renewal,price_add_a_gun,vendor_description,crawl_status,enrichment_confidence,confidence_notes,logo_path,instructor_image_paths,training_image_paths,enriched_at,google_place_id,google_reviews_url,match_confidence,match_reason,raw_candidate_place_ids,error_message
kings,,"Ron Koetsier, TK Firearms",Ron Koetsier,,559-901-6455,,,Tulare,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,medium,exact_phone_match|weak_name_overlap|city_match|state_match|score=67|margin=999|source=find_place,ChIJNUO5rwMslYAR3liGXlN2sg4,
kings,,Scott R. James II,Scott R. James II,,559-352-6982,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=text_search,ChIJpazB7lLAwoAR8Z8KdWFHYIw,
kings,,Sher Beard,Sher Beard,,559-288-1778,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
kings,,Sierra Technical Advisory Group,,,505-417-8106,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=find_place,ChIJ5bgcVtQhm4ARKzVHK7Xkbs8,
kings,,Tactical 360 Firearms Defensive Tactical,Chris Martinez,,661-497-3089,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
kings,,The Firing Line,Chris Stearns,,559-294-9400,https://www.thefiringlineclovis.com/,unclear,Clovis,CA,,,,,"The Firing Line is an indoor shooting range in Clovis, California that has been operating since March 2012. They offer a 12-lane public pistol range plus 6 additional lanes for members to shoot small-bore rifles, along with firearm rentals, sales, and accessories. The facility provides both online and in-person CCW training with a team of instructors having over 50 years of combined experience, offering flexibility for residents in Fresno, Madera, and Kings Counties.",success,low,"No specific pricing information found for any CCW courses. Mentions both 16-hour initial and 8-hour renewal courses available online and in-person, but no costs listed. No clear booking mechanism shown on the page content.",kings/thefiringlineclovis-com/logo.jpg,,kings/thefiringlineclovis-com/training_2.jpg|kings/thefiringlineclovis-com/training_3.jpg,2026-04-14T20:40:57+00:00,ChIJizbIu_9blIARB6yKxJQUGLQ,https://search.google.com/local/reviews?placeid=ChIJizbIu_9blIARB6yKxJQUGLQ,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|score=111|margin=999|source=find_place,ChIJizbIu_9blIARB6yKxJQUGLQ,
kings,,Vandagriff Consulting,Erik Vandagriff,,530-320-8858,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=find_place,ChIJ3Q7Dakna3IARmBCQjeUS9ZI,
kings,,Vigilance Plus Training & Development,,curtisbloch@vigilanceplus.life,559-949-7359,https://www.vigilanceplus.life/about-us,inquiry_only,,CA,,,,,"Vigilance Plus Training & Development provides a broad range of personal safety and self-defense solutions through a consultative, concierge-level approach. Led by certified instructor Curtis Bloch, they offer highly customizable training options including in-home, online, in-class, and on-range instruction. Their courses cover everything from basic firearms safety and concealed carry to less-than-lethal self-defense options, with specialized programs for women, real estate agents, children, and families.",success,low,"While vendor description is strong, no pricing information found for any courses. Only offers general 'Enroll in Course' buttons without specific CCW course pricing. Mentions 8-hour concealed carry course but no cost listed.",kings/vigilanceplus-life/logo.jpg,kings/vigilanceplus-life/instructor_1.jpg|kings/vigilanceplus-life/instructor_2.png|kings/vigilanceplus-life/instructor_3.png,kings/vigilanceplus-life/training_1.jpg|kings/vigilanceplus-life/training_2.jpg,2026-04-14T20:40:57+00:00,,,none,no_candidates,,ZERO_RESULTS
kings,,Wade Roberts Firearms Training,Wade Roberts,,559-303-2848,https://waderobertsfirearmstraining.com/,inquiry_only,Tulare,CA,"1535 E Bardsley Ave, Tulare, CA",,,,"Wade Roberts Firearms Training is an NRA Training Counselor and NRA Certified CCW Instructor serving Tulare, Kings, and Fresno Counties as well as Fresno City. The training meets requirements for Arizona and Florida non-resident CCW permits and Wade can conduct ""Off Duty"" qualifications for CDCR and other agencies. He is recognized by the California Department of Justice as a ""Comparable Training Entity"" and can issue certificates allowing students to apply to become DOJ Certified Instructors.",success,medium,"Found clear instructor credentials and service area, but no pricing information available. Booking requires calling/texting for information. Address found for class location at Tulare Elks Lodge.",kings/waderobertsfirearmstraining-com/logo.jpg,,,2026-04-14T20:40:57+00:00,,,none,name_mismatch|city_match|state_match|address_proximity_strong|score=13|margin=999|source=find_place,ChIJnXXk6p0slYARgyC5Z2Vpi4E,
kings,,Wilson Tactical Operations and Training LLC,Eric Wilson,,931-542-7702,https://wilsontacticaloperationsandtrainingllc.com/,inquiry_only,,CA,,,,,"Wilson Tactical Operations and Training, LLC is a comprehensive firearms training company serving beginner to advanced shooters in both private and group settings. They offer firearm safety certificate training, tactical movement training, basic to advanced shooting instruction across pistol, rifle and long rifle platforms, personal home defense training, and CCW classes. The company provides both classroom and mobile training services, primarily serving Tulare, Visalia, Porterville, Lindsay and Fresno areas, with home classroom training options available.",success,low,No pricing information found for any courses. Contact form suggests inquiry-only booking. Schedule shows CCW classes but no pricing details. No specific address provided.,,kings/wilsontacticaloperationsandtrainingllc-com/instructor_1.jpg,,2026-04-14T20:40:57+00:00,,,none,no_candidates,,ZERO_RESULTS
kings,,W&S Firearms Training Lemoore Sportsman's Club,,,559-380-8597 / 559-816-0709,,,Lemoore,CA,"23310 Elgin Ave, Lemoore, CA 93245",,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|city_match|state_match|address_proximity_strong|score=19|margin=999|source=find_place,ChIJLzWQViuUlIARHrR-3ttpudA,
lake,,Mendo CCW,David Goodman,team@mendoccw.com,707-485-2481,https://www.mendoccw.com,direct_booking,Ukiah,CA,"Ukiah Rifle Pistol Club, 2300 Vichy Springs Rd., Ukiah, CA",240,120,30,"OUR PROGRAM: Under the authorization of the presiding Sheriffs for Mendocino, and Lake Counties, we provide the necessary training, for RESIDENTS of those counties, seeking to obtain, renew or modify a concealed carry weapons (CCW) permit. The student will be presented with a summary of legal requirements & implications of lawfully carrying a loaded, concealed handgun in public, with emphasis on conflict avoidance, respect for others, responsible gun ownership and safety. We train the student in essential handgun handling and shooting skills, however applicants should have a basic knowledge of their weapon before attending the class. Upon completion of the course, the student should have a clear understanding of California laws pertaining to the use of force and concealed carry of firearms. While directly observed in exercise and course of fire, the student shall demonstrate the ability to safely carry, handle and fire their chosen handgun, through performance in technique and marksmanship. INSTRUCTOR: David Goodman is a United States Marine Veteran, serving as a Combat Marksmanship Instructor where he trained Marines in both rifle and pistol marksmanship. He further refined his skills after graduating from the Advanced Instructor Course to become an Edison Range Primary Marksmanship Instructor, responsible for training recruits at Marine Corps Boot Camp. After his military service, he transitioned into law enforcement training, becoming a certified P.O.S.T. SWAT Sniper, P.O.S.T. Tactical Rifle Instructor, and P.O.S.T. Tactical Handgun Instructor. With over 9 years of experience teaching marksmanship, he brings a deep understanding of firearms, safety, and real-world application to every class he leads. David has dedicated his career to teaching safe, effective, and confident firearms handling. His goal is to help responsible citizens gain the skills, mindset, and legal knowledge necessary to carry with confidence. Four years ago David began teaching CCW classes alongside Ron Prickett, a retired Police Sergeant. Upon his retirement from instruction, Ron passed on Mendo CCW to David to continue the standard of training that Ron built. PRIVATE OFF SITE COURSES ARE AVAILABLE, CALL OR EMAIL TO DISCUSS DETAILS: 707-485-2481 / team@mendoccw.com It should be noted that a CCW class is not always for a beginner. It is generally designed for and intended to be a venue for applicants with a basic understanding of shooting and gun handling techniques. To that point, for less experienced persons, preparatory training could prove beneficial, increasing the applicant's confidence and probable success. If this is something you are interested in, please contact us. Check out our RESOURCES and F.A.Q.'s page for other information and links. For more information on the CCW application process, click the specific link below, for your county of residence. Mendocino County SO CCW, Sonoma County SO CCW, Lake County SO CCW.",success,high,Same program as Mendocino County listing; vendor authorized for Lake County residents per website.,,mendocino/mendoccw-com/instructor_1.jpg,,2026-04-13T04:37:12+00:00,,,none,website_domain_conflict|name_mismatch|city_match|state_match|address_proximity_strong|score=5|margin=999|source=find_place,ChIJR7sjM2NjgYARqUQNe64gAjA,
lassen,,AAO,Bryan Kinney; Kristin McNelis; Michael Phennicie; Sarah Wrathall; Kevin Giannone; Annette Phillips; Barry Bond,info@californiaccwcourses.com,707-400-3677,https://aao-co.com/,direct_booking,,CA,,350,175,75,AAO offers certified California CCW courses taught by multiple DOJ-certified instructors including law enforcement veterans with extensive tactical experience. They provide both in-person and online CCW training serving the Bay Area and surrounding counties. The company emphasizes personalized instruction and comprehensive training with a focus on real-world situational awareness and practical skills.,success,high,"Clear pricing found for most services, direct booking available, good vendor description, but no specific address found and individual day pricing not separated",,lassen/aao-co-com/instructor_1.jpg|lassen/aao-co-com/instructor_2.jpg,lassen/aao-co-com/training_1.jpg|lassen/aao-co-com/training_2.jpg|lassen/aao-co-com/training_3.jpg,2026-04-14T20:40:57+00:00,,,none,name_mismatch|state_match|score=-9|margin=0|source=find_place,"ChIJIRTZglhw3IAR49ll1Xud4Es,ChIJFQuzMrNx3IARSAEgq6K2dSo,ChIJxxRVpW2XwoARNLXH7GtAHLs,ChIJr1EGR5p23IARBHt04FzSEjs,ChIJF-sjMKhV2YARU0v3Jf_q65c",
lassen,,Armed Safety Firearm Instruction,Kevin Johnston,armedsafety@yahoo.com,530-300-8000,,,Cottonwood,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|city_mismatch|state_match|score=5|margin=36|source=find_place,"ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJZwoKrKt_3IARqFUeA6SDY8k,ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJPxg-Prrs0lQR33I_XI74Apw",
lassen,,Bellicose,Karen Cose,bellicosefs@gmail.com,530-272-2465,,,Grass Valley,CA,"13732 Mallory Ct, Grass Valley, CA 95949",,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,low,phone_conflict|strong_name_similarity|city_match|state_match|address_proximity_strong|score=38|margin=999|source=find_place,ChIJ0wacOfdum4ARXhzkaxh6NKs,
lassen,,Cap Off Firearms,Mike Pickens; Christopher Mancebo; Jefferey Holtzclaw,mrmpickens@yahoo.com,530-254-4626,,,Susanville,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,moderate_name_similarity|city_mismatch|state_match|score=15|margin=8|source=find_place,"ChIJg71ckim8nYARieQcOviYABw,ChIJr6bFnTOWnYARmQHmKUaNORo,ChIJh0dno95x3IARYxpWE4Uo70c,ChIJvwfPMR6WnYARwRVIhL1wIlg,ChIJcRyXfla0woARorG5rAJgktU",
lassen,,Chris McNally,Chris McNally,chrismcnally@rocketmail.com,530-260-7553,,,Susanville,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|name_mismatch|city_match|state_match|score=-14|margin=0|source=find_place,"ChIJr6bFnTOWnYARmQHmKUaNORo,ChIJg71ckim8nYARieQcOviYABw",
lassen,,Concealed Coalition,Terry Scharfe,,985-634-0296,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|name_mismatch|state_match|score=-24|margin=999|source=find_place,ChIJZwoKrKt_3IARqFUeA6SDY8k,
lassen,,Crossed Star Firearms,Morgan Dant,crossedstarfirearms@yahoo.com,530-790-5187,https://www.crossedstarfirearms.com,inquiry_only,Susanville,CA,"12501 Loma Rica Rd, Marysville, CA 95901",300,175,,"Crossed Star Firearms operates from Marysville under lead instructor Morgan Bischoff, an NRA, DOJ, and Range Safety Officer certified firearms instructor. The company delivers California-approved CCW training across 15 Northern California counties including Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, and Yuba. Bischoff offers 16-hour initial CCW courses at $300 and 8-hour renewal classes at $175, both conducted at a private outdoor range. The curriculum covers shooting fundamentals, malfunction remediation, defensive encounter handling, proper mindset, and aftermath management. Beyond CCW certification, Crossed Star provides Introduction to Firearms, Pistol Familiarization, Ladies Pistol courses, Intro to Rifles, Intro to Shotgun, Range Etiquette, and Situational Awareness training. The company also offers specialized training for real estate agents and private lessons. Bischoff maintains controlled class sizes to ensure favorable student-teacher ratios. Multiple student testimonials highlight the instructor's ability to create a comfortable learning environment, particularly for female students seeking approachable firearms instruction. Additional offerings include a 2-hour multi-state CCW course at $125 and non-California resident CCW certification available in hybrid or in-person formats depending on county requirements. All courses are conducted at the company's location on Loma Rica Road in Marysville.",success,medium,"Clear pricing for 16hr and renewal courses, but no specific address found and booking appears to require contacting them rather than direct online booking; description_regenerated_2026-07; facts: Lead instructor Morgan Bischoff; NRA, DOJ, and Range Safety Officer certified; Based in Marysville at 12501 Loma Rica Rd; Approved for 15 counties: Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, and Yuba; 16-hour initial CCW: $300; 8-hour renewal: $175; 2-hour multi-state CCW: $125; Private outdoor range",lassen/crossedstarfirearms-com/logo.png,lassen/crossedstarfirearms-com/instructor_1.png|lassen/crossedstarfirearms-com/instructor_2.png,,2026-07-01T23:16:32+00:00,ChIJM7pFRT-hnIAR1Nwvqlj7njY,https://search.google.com/local/reviews?placeid=ChIJM7pFRT-hnIAR1Nwvqlj7njY,high,exact_phone_match|website_domain_match|strong_name_similarity|city_mismatch|state_match|address_proximity_strong|score=106|margin=999|source=find_place,ChIJM7pFRT-hnIAR1Nwvqlj7njY,
lassen,,Dave Adams,Dave Adams,dave@brcarms.com,707-689-0172,,,Nubieber,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
lassen,,Distinguished Firearms,Rick Deruyter,rick_deruyter@hotmail.com,530-524-7594,https://distinguishedfirearms.com/,direct_booking,Redding,CA,,285,125,,"Distinguished Firearms Instruction is led by Rick Deruyter, a retired Mt. Shasta Police Officer with over 25 years of firearms experience who now dedicates his expertise to beginner through advanced firearms training. Rick and his wife Doris—who manages student paperwork and logistics—have spent 23+ years married and share a passion for the firearms training industry alongside their family of four sons and eight grandchildren. The company is both NRA Certified and California Peace Officers Standards in Training Certified. Distinguished Firearms serves Northern California's Shasta, Lassen, Modoc, Tehama, Trinity, and Siskiyou counties, conducting classes in Redding, Weed, and Etna at various ranges. The business offers a 16-hour, two-day initial CCW certification course priced at $285 that complies with California regulations and SB2 changes, including tactical, CPR, and trauma training components. Eight-hour renewal courses cost $125 and include all range fees. Rick emphasizes customized instruction tailored to individual student abilities in small group settings, allowing students to set their own comfortable pace whether they've never fired a gun or possess extensive shooting experience. The company also provides free new gun qualification sessions for existing permit holders seeking to add firearms to their CCW licenses—students need only call in advance to arrange qualification timing. Distinguished Firearms partners with Solano's Hunters Hut in Mt. Shasta and operates an online booking system where students can register and pay deposits directly. Rick can be reached at 530-524-7594 or rick_deruyter@hotmail.com for questions about applications or class specifics.",success,medium,"Clear pricing found for 16hr full course ($285) and renewal ($125). Has online booking system. However, no address found and some pricing appears inconsistent between different sections of the site. New gun qualification mentioned as free but unclear if this is add-a-gun pricing.; description_regenerated_2026-07; facts: Rick Deruyter is a retired Mt. Shasta Police Officer; Over 25 years of firearms experience; Rick and Doris Deruyter have been married for 23+ years; Four sons and eight grandchildren; NRA Certified; California Peace Officers Standards in Training Certified; Serves Shasta, Lassen, Modoc, Tehama, Trinity, and Siskiyou counties; Classes in Redding, Weed, and Etna",,,,2026-07-01T23:16:32+00:00,,,none,no_candidates,,ZERO_RESULTS
lassen,,Down Range,Rhiley Harrison; Stephen Dyke; Sean Evans; Brian Gonsalves,Registration@DownRangeChico.com,530-896-1992,https://www.downrangechico.com/,inquiry_only,Chico,CA,13407 Garner Ln,,,,"Down Range operates from 13407 Garner Lane in Chico as Northern California's premier indoor firearms training center, featuring the region's only 25-yard range accommodating pistols, rifles, and shotguns. The facility handles calibers up to .50 caliber at velocities of 4,200 fps or less, providing controlled environment practice for handgun, rifle, and shotgun users. A team of instructors including Brian Gonsalves, Rhiley Harrison, Stephen Dyke, Sean Evans, Damian Georgiou, and Rob Kearbey delivers California CCW initial and renewal courses alongside advanced pistol training and specialized programs for women and youth. Down Range serves Glenn, Lassen, Plumas, Shasta, Tehama, and Yuba counties from its Chico location, which operates Monday through Friday from 6am to 8pm and Saturday through Sunday from 7am to 9pm. The facility houses a full-line firearms retail store offering ammunition, accessories, optics, holsters, and shooting gear, with an on-site gunsmith providing firearms repair and customization services. Following its acquisition of Uniforms, Tuxedos and More, Down Range now operates as the North State's only full-service uniform supplier for police, fire, EMS, and professional service workers, handling embroidery, heat press, and screen printing for public safety academies and businesses. Membership programs offer shooting and training benefits with retail and online discounts, while the facility's ""Bargain Cave"" features discounted tactical equipment and shooting accessories. Contact options include phone at 530-896-1992 or email at Registration@DownRangeChico.com, brian@downrangechico.com, or info@downrangechico.com.",success,low,"Found good vendor description but no pricing information or specific address. Only references to requesting classes but no direct booking system visible.; description_regenerated_2026-07; facts: Located at 13407 Garner Lane in Chico, CA 95973; Only 25-yard indoor range in Northern California accepting pistols, rifles, and shotguns; Handles calibers up to .50 caliber / 4,200 fps or less; Instructors: Brian Gonsalves, Rhiley Harrison, Stephen Dyke, Sean Evans, Damian Georgiou, Rob Kearbey; Serves Glenn, Lassen, Plumas, Shasta, Tehama, and Yuba counties; Hours: Mon-Fri 6am-8pm, Sat-Sun 7am-9pm; Offers CCW initial and renewal classes, advanced pistol courses, women's and youth training; Full-line firearms retail store with ammunition, accessories, optics, holsters, shooting gear",lassen/downrangechico-com/logo.png,,lassen/downrangechico-com/training_1.png,2026-07-01T23:16:32+00:00,ChIJwZ7EJjHZgoARYRNPstc3GqY,https://search.google.com/local/reviews?placeid=ChIJwZ7EJjHZgoARYRNPstc3GqY,high,exact_phone_match|website_domain_match|weak_name_overlap|city_match|state_match|address_proximity_partial|score=98|margin=999|source=find_place,ChIJwZ7EJjHZgoARYRNPstc3GqY,
lassen,,Echo Whiskey Tactical Training,Jeff Wallace,,530-690-5599,https://www.echowhiskeytactical.com,inquiry_only,Redding,CA,,,,,"Eric Forsberg and Jeff Wallace lead Echo Whiskey Tactical Training, a veteran-owned firearms training business serving Lassen and Tehama Counties from their Redding location. Both instructors hold State of California Peace Officer Standards & Training (POST) certification and NRA instructor credentials. The company's instructors are seasoned law enforcement veterans who bring real-world experience from involvement in multiple critical incidents. Echo Whiskey Tactical Training offers both initial CCW courses (16 hours) and renewal courses (8 hours), with training hours varying based on the issuing jurisdiction's requirements. Their curriculum covers California and Federal concealed weapons laws, the legal definition of self-defense, and societal issues relevant to carrying concealed firearms. Beyond CCW certification, the company delivers tactical pistol training courses, workplace violence and active shooter response training, and private firearms instruction. Private courses require a minimum of eight students and two weeks advance notice to schedule. The company also serves as an authorized training provider for individuals seeking the State of Arizona non-resident concealed weapons permit. Prospective students can reach the instructors at 530-690-5599 or info@echowhiskeytactical.com to inquire about upcoming classes or arrange private training sessions.",success,low,"No pricing information found anywhere on the site. No specific address provided, only service area counties listed. Booking appears to be inquiry-only based on 'Contact us' language for private classes, but no clear booking system described.; description_regenerated_2026-07; facts: Instructor names: Eric Forsberg and Jeff Wallace; Counties served: Lassen and Tehama; City: Redding; Phone: 530-690-5599; Email: info@echowhiskeytactical.com; Veteran-owned business; Instructors are seasoned law enforcement veterans; POST (Peace Officer Standards & Training) certified",,,,2026-07-01T23:16:32+00:00,,,none,phone_conflict|website_domain_conflict|weak_name_overlap|city_match|state_match|score=-1|margin=999|source=find_place,ChIJm0SBptTt0lQRU87b7tdHUAo,
lassen,,Firearms Training International,Robert Cristoni,ccwinstr@gmail.com,530-388-6148,,,Foothills Auburn,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
lassen,,L7 Adventures,Minh-Thi O'Callaghan,L&AdventuresInc@gmail.com,408-858-3077,https://www.l7adventures.com,unclear,Alturas,CA,,,,,L7 Adventures offers outdoor recreation and training classes in a remote part of California that few have experienced. They provide fun and informative training classes but require early sign-ups to avoid cancellation due to low enrollment.,success,low,"Website mentions training classes but provides no specific details about CCW courses, pricing, or booking process. Very generic outdoor recreation content.",lassen/l7adventures-com/logo.png,,,2026-04-14T20:40:57+00:00,,,none,no_candidates,,ZERO_RESULTS
lassen,,Lassen Community College,Dean Growdon; Terra Avilla,tdowning@lassencollege.edu,530-251-8801,https://www.lassencollege.edu,none,Susanville,CA,"478-200 CA-139, Susanville, CA 96130",,,,,success,low,This appears to be a general community college website with no CCW training information found. The course outlines show various academic programs but no firearms or CCW training courses are mentioned.,,,,2026-04-14T20:40:57+00:00,,,medium,phone_conflict|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=63|margin=999|source=find_place,ChIJ013PI7aOnYARSaVyrXXbGC0,
lassen,,Michael Mai,Michael Mai,Elevatedtactical@gmail.com,,,,Susanville,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|city_match|state_match|score=22|margin=17|source=find_place,"ChIJ0xdOWvjH3IARqF63fINCdVs,ChIJSYHgXsEm3YARPiResYVpp34,ChIJo8C1752XnYARr86y9KJgXCI",
lassen,,Northern Firearm Instruction,Seth Stout; Theodore Lidie; Emily Booth,strout@usgunpro.com,530-999-1822,https://www.countyccw.com,inquiry_only,Redding,CA,"1659 Hilltop Dr, Redding, CA 96002",,,,"Northern Firearms Instruction is a team of highly experienced NRA credentialed and DOJ licensed instructors operating throughout California since 2007. They are authorized to teach CCW courses to residents in over 50 California counties and cities, with classes varying in length based on county requirements and most mandating a minimum of 8 hours of training. NFI specializes in providing stress-free learning environments and maintains strict instructor-to-student ratios to ensure quality training experiences.",success,low,No pricing information found anywhere on the site. Booking appears to be inquiry-only through forms. Address found for Redding location at Sportsman's Warehouse. Good vendor description available but critical pricing data missing.,,,lassen/countyccw-com/training_1.jpg|lassen/countyccw-com/training_2.jpg,2026-04-13T19:36:25+00:00,,,low,phone_conflict|website_domain_match|moderate_name_similarity|city_match|state_match|address_proximity_partial|score=48|margin=58|source=find_place,"ChIJPxg-Prrs0lQR33I_XI74Apw,ChIJb-AvcMzs0lQRTLUd7W94zDM,ChIJbwg6E2t13IARJcRjE9fP_VE,ChIJObnpjC913IARyqmPJqfWm8U,ChIJZwoKrKt_3IARqFUeA6SDY8k",
lassen,,Nice Shot Indoor Shooting Range,Michael Rynearson; Andrew Torres; Andrew Hackett; Fred Mowrey,niceshotrange@gmail.com,530-241-6486,,,Redding,CA,4765 Caterpillar Rd,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,medium,exact_phone_match|weak_name_overlap|city_match|state_match|address_proximity_partial|score=73|margin=999|source=find_place,ChIJCXXJXV-N0lQRBeyymCt8q2c,
lassen,,One on One Firearms,Ryan Harrigan; Brandon Cammara,joe@oneononefirearms.com,916-494-9663,https://oneononefirearms.com/,direct_booking,Sacramento,CA,"10398 Rockingham Dr #18, Sacramento, CA 95827",,,,"One on One Firearms has served Central and Northern California since its 2010 launch by founder Joe Truesdale, who retired from corporate facility management in late 2009 to combine his decades of Army and corporate leadership experience with his competitive shooting passion. Based in Sacramento at 10398 Rockingham Dr #18, the company maintains NRA and California DOJ certified instructor credentials across its partnership team, which includes Ryan Harrigan and Brandon Cammara. Joe's frustration with a poorly-conducted CCW class in 2009—taught by what he describes as a ""blowhard in camo"" who rushed combined 8-hour and 16-hour sessions into six hours—drove him to create a student-focused alternative. After earning NRA certifications and working at a Nevada firearms academy to gain instructor experience, Joe built One on One Firearms around capped class sizes and personalized attention, bringing on business partners Sean Young in 2014, Fred Mowrey in 2016, and Ryan Harrigan in 2018. The company offers California CCW initial-issue and renewal classes approved for Sacramento, Yolo (including Davis, West Sacramento, Woodland), El Dorado, Nevada, Amador (including Ione, Sutter Creek, Jackson), Lassen, and Napa counties—though not currently approved for Placer or San Joaquin. Their curriculum emphasizes modern techniques over ""old dogma,"" with instructors who train regularly with top competitive shooters and continuously update their teaching methods. The team delivers handgun, carbine/rifle, and shotgun training alongside Utah multi-state CCW courses and competition-focused IDPA classes. Students can book group sessions or private ""golf pro"" style lessons through their direct online booking system. The company also serves cities including Sacramento and maintains partnerships that allow flexible range access across Northern California, with instructors reachable at 916-494-9663 or info@oneononefirearms.com.",success,low,"Clear booking system and detailed vendor description found, but no pricing information visible on any of the pages provided. The site has a structured class booking system but prices are not displayed.; description_regenerated_2026-07; facts: Founded 2010, officially launched after Joe Truesdale's 2009 retirement; Sacramento headquarters at 10398 Rockingham Dr #18; Instructors Ryan Harrigan and Brandon Cammara listed; Joe Truesdale founder with Army Military Police Corps background; Business partners added: Sean Young 2014, Fred Mowrey 2016, Ryan Harrigan 2018; NRA and California DOJ certified instructors; Approved counties: Sacramento, Yolo, El Dorado, Nevada, Amador, Shasta, Lassen, Napa; Approved cities: Davis, West Sacramento, Woodland, Ione, Sutter Creek, Jackson",lassen/oneononefirearms-com/logo.png,lassen/oneononefirearms-com/instructor_1.png|lassen/oneononefirearms-com/instructor_2.png|lassen/oneononefirearms-com/instructor_3.png,lassen/oneononefirearms-com/training_1.jpg,2026-07-01T23:16:32+00:00,ChIJJyn0WC4fm4AR0PmjHCgZlgE,https://search.google.com/local/reviews?placeid=ChIJJyn0WC4fm4AR0PmjHCgZlgE,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=123|margin=999|source=find_place,ChIJJyn0WC4fm4AR0PmjHCgZlgE,
lassen,,Safe Insight,Aaron Miller,,877-217-7233,https://www.safeinsight.net,unclear,,CA,,99,300,,"Safe Insight delivers California-approved CCW training through a hybrid model combining online classroom instruction with mandatory in-person range qualification. The company specializes in non-resident CCW permits, offering State of California-approved coursework accessible 24/7 through their online platform. Instructors Aaron Miller and Michael Cox lead the training programs, which serve applicants across El Dorado, Lassen, Los Angeles, Tuolumne, and Ventura counties, with a physical presence in Artesia. The 16-hour initial certification course is priced at $399, while the 8-hour renewal course costs $299. Both programs follow California's mandated curriculum structure, requiring students to complete online classroom modules before scheduling a private range qualification session with an instructor. The online format allows students to progress through classroom material at their own pace before demonstrating live-fire proficiency. Safe Insight maintains direct online booking capability through their e-commerce platform and backs their training with a money-back guarantee. The company's focus on non-resident permits fills a specialized niche within California's CCW training landscape, serving out-of-state applicants seeking California concealed carry authorization. Students can register immediately through the website and begin coursework without waiting for scheduled class dates.",success,medium,"Found $99 pricing for online training but unclear if this covers full 16hr requirement or just online portion. Qualification fees are separate and variable ($75-$150). No clear booking process visible on extracted content.; description_regenerated_2026-07; facts: Instructors Aaron Miller and Michael Cox; Serves El Dorado, Lassen, Los Angeles, Tuolumne, and Ventura counties; Physical presence in Artesia; 16-hour initial course priced at $399; 8-hour renewal course priced at $299; State of California-approved training; Online coursework available 24/7; Requires private range qualification with instructor",lassen/safeinsight-net/logo.png,,,2026-07-01T23:16:32+00:00,,,none,phone_conflict|website_domain_conflict|weak_name_overlap|state_match|score=-11|margin=999|source=find_place,ChIJ3eC9kBMt3YARcMzBd6SJgts,
